Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4069,
Trigger Level,1.400E+00,
Source,CH1,
Vertical Units,A,
Vertical Units Div,0,
Vertical Units Extend Div,36,
Label, ,
Probe Type,1,
Probe Ratio,1.000E+02,
Vertical Scale,2.000E-01,
Vertical Position,-6.080E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-03,
Horizontal Position,9.300E-04,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-06,
Horizontal Old Scale,1.000E-03,
Horizontal Old Position,9.300E-04,
Firmware,V1.17,
Mode,Detail,
Waveform Data,
2.029000e-03,1.22e+00,
2.030000e-03,1.11e+00,
2.031000e-03,1.18e+00,
2.032000e-03,1.06e+00,
2.033000e-03,1.02e+00,
2.034000e-03,9.68e-01,
2.035000e-03,1.07e+00,
2.036000e-03,9.84e-01,
2.037000e-03,9.92e-01,
2.038000e-03,1.13e+00,
2.039000e-03,1.07e+00,
2.040000e-03,8.64e-01,
2.041000e-03,1.06e+00,
2.042000e-03,9.92e-01,
2.043000e-03,9.52e-01,
2.044000e-03,9.92e-01,
2.045000e-03,1.06e+00,
2.046000e-03,9.92e-01,
2.047000e-03,1.01e+00,
2.048000e-03,1.10e+00,
2.049000e-03,1.10e+00,
2.050000e-03,9.52e-01,
2.051000e-03,1.15e+00,
2.052000e-03,1.02e+00,
2.053000e-03,9.84e-01,
2.054000e-03,1.02e+00,
2.055000e-03,9.52e-01,
2.056000e-03,1.05e+00,
2.057000e-03,1.14e+00,
2.058000e-03,1.31e+00,
2.059000e-03,1.30e+00,
2.060000e-03,1.13e+00,
2.061000e-03,1.18e+00,
2.062000e-03,1.11e+00,
2.063000e-03,1.23e+00,
2.064000e-03,1.25e+00,
2.065000e-03,1.10e+00,
2.066000e-03,1.09e+00,
2.067000e-03,1.03e+00,
2.068000e-03,1.06e+00,
2.069000e-03,1.01e+00,
2.070000e-03,1.05e+00,
2.071000e-03,8.72e-01,
2.072000e-03,9.68e-01,
2.073000e-03,1.03e+00,
2.074000e-03,1.03e+00,
2.075000e-03,1.10e+00,
2.076000e-03,9.84e-01,
2.077000e-03,1.05e+00,
2.078000e-03,8.88e-01,
2.079000e-03,9.84e-01,
2.080000e-03,1.10e+00,
2.081000e-03,9.04e-01,
2.082000e-03,9.84e-01,
2.083000e-03,9.52e-01,
2.084000e-03,9.12e-01,
2.085000e-03,9.52e-01,
2.086000e-03,9.44e-01,
2.087000e-03,1.05e+00,
2.088000e-03,1.01e+00,
2.089000e-03,9.52e-01,
2.090000e-03,9.44e-01,
2.091000e-03,9.04e-01,
2.092000e-03,8.24e-01,
2.093000e-03,8.88e-01,
2.094000e-03,8.48e-01,
2.095000e-03,8.88e-01,
2.096000e-03,9.44e-01,
2.097000e-03,9.04e-01,
2.098000e-03,9.68e-01,
2.099000e-03,8.08e-01,
2.100000e-03,9.92e-01,
2.101000e-03,8.72e-01,
2.102000e-03,8.72e-01,
2.103000e-03,9.52e-01,
2.104000e-03,8.24e-01,
2.105000e-03,1.38e+00,
2.106000e-03,7.52e-01,
2.107000e-03,6.72e-01,
2.108000e-03,6.88e-01,
2.109000e-03,6.08e-01,
2.110000e-03,7.52e-01,
2.111000e-03,7.84e-01,
2.112000e-03,7.92e-01,
2.113000e-03,7.84e-01,
2.114000e-03,9.84e-01,
2.115000e-03,8.88e-01,
2.116000e-03,9.52e-01,
2.117000e-03,1.06e+00,
2.118000e-03,1.10e+00,
2.119000e-03,9.52e-01,
2.120000e-03,1.15e+00,
2.121000e-03,1.07e+00,
2.122000e-03,1.06e+00,
2.123000e-03,1.13e+00,
2.124000e-03,1.01e+00,
2.125000e-03,1.14e+00,
2.126000e-03,1.10e+00,
2.127000e-03,1.22e+00,
2.128000e-03,1.22e+00,
2.129000e-03,1.10e+00,
2.130000e-03,1.14e+00,
2.131000e-03,1.11e+00,
2.132000e-03,1.18e+00,
2.133000e-03,1.14e+00,
2.134000e-03,1.05e+00,
2.135000e-03,1.05e+00,
2.136000e-03,1.17e+00,
2.137000e-03,1.21e+00,
2.138000e-03,1.23e+00,
2.139000e-03,1.17e+00,
2.140000e-03,1.10e+00,
2.141000e-03,1.07e+00,
2.142000e-03,1.11e+00,
2.143000e-03,9.68e-01,
2.144000e-03,1.10e+00,
2.145000e-03,1.14e+00,
2.146000e-03,1.07e+00,
2.147000e-03,1.11e+00,
2.148000e-03,1.10e+00,
2.149000e-03,1.03e+00,
2.150000e-03,9.92e-01,
2.151000e-03,9.68e-01,
2.152000e-03,9.92e-01,
2.153000e-03,5.92e-01,
2.154000e-03,8.08e-01,
2.155000e-03,9.12e-01,
2.156000e-03,7.84e-01,
2.157000e-03,1.05e+00,
2.158000e-03,9.92e-01,
2.159000e-03,9.12e-01,
2.160000e-03,9.44e-01,
2.161000e-03,1.01e+00,
2.162000e-03,9.68e-01,
2.163000e-03,1.03e+00,
2.164000e-03,9.44e-01,
2.165000e-03,9.44e-01,
2.166000e-03,8.64e-01,
2.167000e-03,9.52e-01,
2.168000e-03,9.92e-01,
2.169000e-03,9.52e-01,
2.170000e-03,1.13e+00,
2.171000e-03,9.92e-01,
2.172000e-03,1.03e+00,
2.173000e-03,9.52e-01,
2.174000e-03,9.12e-01,
2.175000e-03,9.84e-01,
2.176000e-03,9.12e-01,
2.177000e-03,9.68e-01,
2.178000e-03,9.68e-01,
2.179000e-03,1.05e+00,
2.180000e-03,1.02e+00,
2.181000e-03,1.11e+00,
2.182000e-03,1.01e+00,
2.183000e-03,9.84e-01,
2.184000e-03,1.02e+00,
2.185000e-03,1.02e+00,
2.186000e-03,8.88e-01,
2.187000e-03,9.68e-01,
2.188000e-03,9.84e-01,
2.189000e-03,1.13e+00,
2.190000e-03,9.68e-01,
2.191000e-03,9.68e-01,
2.192000e-03,9.84e-01,
2.193000e-03,1.01e+00,
2.194000e-03,9.28e-01,
2.195000e-03,9.92e-01,
2.196000e-03,9.12e-01,
2.197000e-03,9.68e-01,
2.198000e-03,8.88e-01,
2.199000e-03,9.04e-01,
2.200000e-03,9.04e-01,
2.201000e-03,9.04e-01,
2.202000e-03,9.68e-01,
2.203000e-03,9.68e-01,
2.204000e-03,9.04e-01,
2.205000e-03,9.28e-01,
2.206000e-03,1.02e+00,
2.207000e-03,8.24e-01,
2.208000e-03,9.04e-01,
2.209000e-03,9.04e-01,
2.210000e-03,9.84e-01,
2.211000e-03,1.02e+00,
2.212000e-03,9.44e-01,
2.213000e-03,9.52e-01,
2.214000e-03,8.88e-01,
2.215000e-03,1.03e+00,
2.216000e-03,9.04e-01,
2.217000e-03,9.28e-01,
2.218000e-03,8.88e-01,
2.219000e-03,9.52e-01,
2.220000e-03,9.92e-01,
2.221000e-03,9.52e-01,
2.222000e-03,9.12e-01,
2.223000e-03,9.12e-01,
2.224000e-03,8.72e-01,
2.225000e-03,8.72e-01,
2.226000e-03,9.04e-01,
2.227000e-03,8.88e-01,
2.228000e-03,8.48e-01,
2.229000e-03,8.24e-01,
2.230000e-03,9.04e-01,
2.231000e-03,9.04e-01,
2.232000e-03,9.04e-01,
2.233000e-03,8.72e-01,
2.234000e-03,9.68e-01,
2.235000e-03,7.92e-01,
2.236000e-03,9.68e-01,
2.237000e-03,7.68e-01,
2.238000e-03,1.33e+00,
2.239000e-03,1.13e+00,
2.240000e-03,6.24e-01,
2.241000e-03,4.48e-01,
2.242000e-03,5.92e-01,
2.243000e-03,8.72e-01,
2.244000e-03,8.88e-01,
2.245000e-03,8.08e-01,
2.246000e-03,8.88e-01,
2.247000e-03,8.48e-01,
2.248000e-03,9.44e-01,
2.249000e-03,1.21e+00,
2.250000e-03,1.27e+00,
2.251000e-03,1.17e+00,
2.252000e-03,1.22e+00,
2.253000e-03,1.14e+00,
2.254000e-03,1.27e+00,
2.255000e-03,1.26e+00,
2.256000e-03,1.21e+00,
2.257000e-03,1.17e+00,
2.258000e-03,1.22e+00,
2.259000e-03,1.22e+00,
2.260000e-03,1.14e+00,
2.261000e-03,1.13e+00,
2.262000e-03,1.14e+00,
2.263000e-03,1.14e+00,
2.264000e-03,1.33e+00,
2.265000e-03,1.22e+00,
2.266000e-03,1.14e+00,
2.267000e-03,1.17e+00,
2.268000e-03,1.06e+00,
2.269000e-03,1.10e+00,
2.270000e-03,1.14e+00,
2.271000e-03,1.10e+00,
2.272000e-03,1.02e+00,
2.273000e-03,1.25e+00,
2.274000e-03,1.21e+00,
2.275000e-03,1.10e+00,
2.276000e-03,1.07e+00,
2.277000e-03,1.09e+00,
2.278000e-03,1.05e+00,
2.279000e-03,1.17e+00,
2.280000e-03,1.31e+00,
2.281000e-03,1.06e+00,
2.282000e-03,1.10e+00,
2.283000e-03,1.09e+00,
2.284000e-03,1.14e+00,
2.285000e-03,9.84e-01,
2.286000e-03,1.05e+00,
2.287000e-03,1.13e+00,
2.288000e-03,1.01e+00,
2.289000e-03,1.21e+00,
2.290000e-03,1.10e+00,
2.291000e-03,1.09e+00,
2.292000e-03,1.09e+00,
2.293000e-03,9.92e-01,
2.294000e-03,1.05e+00,
2.295000e-03,9.52e-01,
2.296000e-03,1.09e+00,
2.297000e-03,1.10e+00,
2.298000e-03,1.11e+00,
2.299000e-03,1.07e+00,
2.300000e-03,1.07e+00,
2.301000e-03,1.01e+00,
2.302000e-03,1.03e+00,
2.303000e-03,1.02e+00,
2.304000e-03,1.06e+00,
2.305000e-03,1.02e+00,
2.306000e-03,1.06e+00,
2.307000e-03,1.03e+00,
2.308000e-03,1.05e+00,
2.309000e-03,1.01e+00,
2.310000e-03,1.05e+00,
2.311000e-03,9.92e-01,
2.312000e-03,9.68e-01,
2.313000e-03,9.92e-01,
2.314000e-03,1.11e+00,
2.315000e-03,1.06e+00,
2.316000e-03,1.18e+00,
2.317000e-03,1.06e+00,
2.318000e-03,9.84e-01,
2.319000e-03,9.92e-01,
2.320000e-03,1.11e+00,
2.321000e-03,9.44e-01,
2.322000e-03,1.01e+00,
2.323000e-03,1.07e+00,
2.324000e-03,1.05e+00,
2.325000e-03,1.02e+00,
2.326000e-03,1.05e+00,
2.327000e-03,1.11e+00,
2.328000e-03,1.01e+00,
2.329000e-03,9.44e-01,
2.330000e-03,8.88e-01,
2.331000e-03,9.04e-01,
2.332000e-03,9.04e-01,
2.333000e-03,9.84e-01,
2.334000e-03,9.92e-01,
2.335000e-03,1.03e+00,
2.336000e-03,9.44e-01,
2.337000e-03,9.84e-01,
2.338000e-03,9.92e-01,
2.339000e-03,7.92e-01,
2.340000e-03,9.28e-01,
2.341000e-03,9.04e-01,
2.342000e-03,8.88e-01,
2.343000e-03,7.52e-01,
2.344000e-03,7.68e-01,
2.345000e-03,6.48e-01,
2.346000e-03,7.52e-01,
2.347000e-03,8.24e-01,
2.348000e-03,8.08e-01,
2.349000e-03,7.52e-01,
2.350000e-03,7.92e-01,
2.351000e-03,9.28e-01,
2.352000e-03,8.24e-01,
2.353000e-03,8.72e-01,
2.354000e-03,8.88e-01,
2.355000e-03,7.84e-01,
2.356000e-03,1.05e+00,
2.357000e-03,7.04e-01,
2.358000e-03,8.32e-01,
2.359000e-03,7.52e-01,
2.360000e-03,8.24e-01,
2.361000e-03,9.28e-01,
2.362000e-03,8.64e-01,
2.363000e-03,8.64e-01,
2.364000e-03,9.68e-01,
2.365000e-03,8.64e-01,
2.366000e-03,7.68e-01,
2.367000e-03,8.64e-01,
2.368000e-03,8.88e-01,
2.369000e-03,7.84e-01,
2.370000e-03,7.84e-01,
2.371000e-03,8.88e-01,
2.372000e-03,6.64e-01,
2.373000e-03,4.88e-01,
2.374000e-03,5.92e-01,
2.375000e-03,6.08e-01,
2.376000e-03,6.32e-01,
2.377000e-03,6.72e-01,
2.378000e-03,7.84e-01,
2.379000e-03,7.04e-01,
2.380000e-03,8.32e-01,
2.381000e-03,9.68e-01,
2.382000e-03,8.88e-01,
2.383000e-03,1.02e+00,
2.384000e-03,1.05e+00,
2.385000e-03,1.03e+00,
2.386000e-03,1.01e+00,
2.387000e-03,1.05e+00,
2.388000e-03,1.03e+00,
2.389000e-03,1.06e+00,
2.390000e-03,1.02e+00,
2.391000e-03,1.05e+00,
2.392000e-03,1.09e+00,
2.393000e-03,1.14e+00,
2.394000e-03,1.11e+00,
2.395000e-03,1.14e+00,
2.396000e-03,1.09e+00,
2.397000e-03,1.06e+00,
2.398000e-03,1.07e+00,
2.399000e-03,1.10e+00,
2.400000e-03,1.03e+00,
2.401000e-03,1.14e+00,
2.402000e-03,1.10e+00,
2.403000e-03,1.14e+00,
2.404000e-03,1.18e+00,
2.405000e-03,1.02e+00,
2.406000e-03,1.13e+00,
2.407000e-03,1.05e+00,
2.408000e-03,1.18e+00,
2.409000e-03,1.11e+00,
2.410000e-03,1.13e+00,
2.411000e-03,1.15e+00,
2.412000e-03,1.03e+00,
2.413000e-03,1.07e+00,
2.414000e-03,1.09e+00,
2.415000e-03,9.84e-01,
2.416000e-03,1.03e+00,
2.417000e-03,1.05e+00,
2.418000e-03,1.03e+00,
2.419000e-03,1.17e+00,
2.420000e-03,1.05e+00,
2.421000e-03,1.10e+00,
2.422000e-03,1.11e+00,
2.423000e-03,1.06e+00,
2.424000e-03,1.07e+00,
2.425000e-03,9.52e-01,
2.426000e-03,9.52e-01,
2.427000e-03,1.03e+00,
2.428000e-03,1.03e+00,
2.429000e-03,9.92e-01,
2.430000e-03,1.03e+00,
2.431000e-03,1.03e+00,
2.432000e-03,1.07e+00,
2.433000e-03,1.05e+00,
2.434000e-03,1.13e+00,
2.435000e-03,1.07e+00,
2.436000e-03,8.88e-01,
2.437000e-03,1.01e+00,
2.438000e-03,9.92e-01,
2.439000e-03,1.09e+00,
2.440000e-03,1.09e+00,
2.441000e-03,1.21e+00,
2.442000e-03,1.23e+00,
2.443000e-03,1.14e+00,
2.444000e-03,1.25e+00,
2.445000e-03,1.13e+00,
2.446000e-03,1.11e+00,
2.447000e-03,1.05e+00,
2.448000e-03,1.09e+00,
2.449000e-03,1.11e+00,
2.450000e-03,9.84e-01,
2.451000e-03,1.15e+00,
2.452000e-03,1.13e+00,
2.453000e-03,1.10e+00,
2.454000e-03,1.10e+00,
2.455000e-03,1.05e+00,
2.456000e-03,9.52e-01,
2.457000e-03,9.92e-01,
2.458000e-03,1.11e+00,
2.459000e-03,1.02e+00,
2.460000e-03,1.01e+00,
2.461000e-03,1.02e+00,
2.462000e-03,1.06e+00,
2.463000e-03,9.92e-01,
2.464000e-03,1.10e+00,
2.465000e-03,9.44e-01,
2.466000e-03,1.01e+00,
2.467000e-03,9.92e-01,
2.468000e-03,9.84e-01,
2.469000e-03,9.84e-01,
2.470000e-03,9.52e-01,
2.471000e-03,9.52e-01,
2.472000e-03,9.04e-01,
2.473000e-03,8.88e-01,
2.474000e-03,8.72e-01,
2.475000e-03,1.05e+00,
2.476000e-03,9.04e-01,
2.477000e-03,1.05e+00,
2.478000e-03,9.12e-01,
2.479000e-03,8.88e-01,
2.480000e-03,9.28e-01,
2.481000e-03,8.32e-01,
2.482000e-03,9.44e-01,
2.483000e-03,8.88e-01,
2.484000e-03,9.12e-01,
2.485000e-03,9.52e-01,
2.486000e-03,9.04e-01,
2.487000e-03,9.04e-01,
2.488000e-03,8.72e-01,
2.489000e-03,9.44e-01,
2.490000e-03,7.92e-01,
2.491000e-03,9.52e-01,
2.492000e-03,9.52e-01,
2.493000e-03,9.28e-01,
2.494000e-03,9.44e-01,
2.495000e-03,9.92e-01,
2.496000e-03,8.32e-01,
2.497000e-03,8.64e-01,
2.498000e-03,8.72e-01,
2.499000e-03,9.52e-01,
2.500000e-03,8.88e-01,
2.501000e-03,8.08e-01,
2.502000e-03,9.84e-01,
2.503000e-03,8.32e-01,
2.504000e-03,9.44e-01,
2.505000e-03,2.24e-01,
2.506000e-03,7.12e-01,
2.507000e-03,7.44e-01,
2.508000e-03,6.72e-01,
2.509000e-03,6.72e-01,
2.510000e-03,6.32e-01,
2.511000e-03,7.92e-01,
2.512000e-03,7.92e-01,
2.513000e-03,8.32e-01,
2.514000e-03,9.52e-01,
2.515000e-03,8.88e-01,
2.516000e-03,1.01e+00,
2.517000e-03,1.01e+00,
2.518000e-03,9.92e-01,
2.519000e-03,1.09e+00,
2.520000e-03,1.02e+00,
2.521000e-03,1.15e+00,
2.522000e-03,1.13e+00,
2.523000e-03,1.06e+00,
2.524000e-03,1.07e+00,
2.525000e-03,1.02e+00,
2.526000e-03,1.10e+00,
2.527000e-03,1.10e+00,
2.528000e-03,1.10e+00,
2.529000e-03,1.18e+00,
2.530000e-03,9.68e-01,
2.531000e-03,1.37e+00,
2.532000e-03,1.09e+00,
2.533000e-03,1.05e+00,
2.534000e-03,9.84e-01,
2.535000e-03,8.64e-01,
2.536000e-03,8.24e-01,
2.537000e-03,8.08e-01,
2.538000e-03,9.84e-01,
2.539000e-03,9.28e-01,
2.540000e-03,9.04e-01,
2.541000e-03,1.07e+00,
2.542000e-03,9.84e-01,
2.543000e-03,9.84e-01,
2.544000e-03,9.12e-01,
2.545000e-03,9.92e-01,
2.546000e-03,9.52e-01,
2.547000e-03,9.84e-01,
2.548000e-03,1.03e+00,
2.549000e-03,1.01e+00,
2.550000e-03,1.03e+00,
2.551000e-03,1.05e+00,
2.552000e-03,1.05e+00,
2.553000e-03,1.01e+00,
2.554000e-03,9.68e-01,
2.555000e-03,9.84e-01,
2.556000e-03,9.92e-01,
2.557000e-03,9.84e-01,
2.558000e-03,9.92e-01,
2.559000e-03,1.05e+00,
2.560000e-03,1.05e+00,
2.561000e-03,9.52e-01,
2.562000e-03,9.92e-01,
2.563000e-03,9.92e-01,
2.564000e-03,9.28e-01,
2.565000e-03,9.84e-01,
2.566000e-03,1.03e+00,
2.567000e-03,8.48e-01,
2.568000e-03,9.12e-01,
2.569000e-03,1.05e+00,
2.570000e-03,9.04e-01,
2.571000e-03,9.52e-01,
2.572000e-03,9.92e-01,
2.573000e-03,9.92e-01,
2.574000e-03,1.05e+00,
2.575000e-03,9.28e-01,
2.576000e-03,9.84e-01,
2.577000e-03,9.44e-01,
2.578000e-03,1.05e+00,
2.579000e-03,9.52e-01,
2.580000e-03,9.28e-01,
2.581000e-03,1.01e+00,
2.582000e-03,9.92e-01,
2.583000e-03,9.68e-01,
2.584000e-03,9.68e-01,
2.585000e-03,9.68e-01,
2.586000e-03,9.52e-01,
2.587000e-03,7.92e-01,
2.588000e-03,1.06e+00,
2.589000e-03,9.28e-01,
2.590000e-03,9.04e-01,
2.591000e-03,9.68e-01,
2.592000e-03,8.64e-01,
2.593000e-03,9.52e-01,
2.594000e-03,9.52e-01,
2.595000e-03,9.92e-01,
2.596000e-03,9.12e-01,
2.597000e-03,9.52e-01,
2.598000e-03,1.02e+00,
2.599000e-03,9.68e-01,
2.600000e-03,1.07e+00,
2.601000e-03,1.01e+00,
2.602000e-03,9.52e-01,
2.603000e-03,9.68e-01,
2.604000e-03,7.12e-01,
2.605000e-03,8.48e-01,
2.606000e-03,8.88e-01,
2.607000e-03,9.44e-01,
2.608000e-03,1.02e+00,
2.609000e-03,9.68e-01,
2.610000e-03,9.68e-01,
2.611000e-03,9.28e-01,
2.612000e-03,8.72e-01,
2.613000e-03,9.04e-01,
2.614000e-03,8.64e-01,
2.615000e-03,9.12e-01,
2.616000e-03,9.12e-01,
2.617000e-03,8.32e-01,
2.618000e-03,8.72e-01,
2.619000e-03,9.04e-01,
2.620000e-03,9.44e-01,
2.621000e-03,9.84e-01,
2.622000e-03,9.28e-01,
2.623000e-03,9.68e-01,
2.624000e-03,7.92e-01,
2.625000e-03,9.28e-01,
2.626000e-03,1.02e+00,
2.627000e-03,8.64e-01,
2.628000e-03,9.28e-01,
2.629000e-03,9.44e-01,
2.630000e-03,1.01e+00,
2.631000e-03,1.09e+00,
2.632000e-03,1.11e+00,
2.633000e-03,1.06e+00,
2.634000e-03,1.07e+00,
2.635000e-03,1.05e+00,
2.636000e-03,1.01e+00,
2.637000e-03,1.06e+00,
2.638000e-03,1.29e+00,
2.639000e-03,1.18e+00,
2.640000e-03,7.68e-01,
2.641000e-03,6.08e-01,
2.642000e-03,7.28e-01,
2.643000e-03,7.44e-01,
2.644000e-03,8.64e-01,
2.645000e-03,8.48e-01,
2.646000e-03,9.28e-01,
2.647000e-03,9.84e-01,
2.648000e-03,1.01e+00,
2.649000e-03,9.68e-01,
2.650000e-03,1.03e+00,
2.651000e-03,1.05e+00,
2.652000e-03,1.06e+00,
2.653000e-03,1.11e+00,
2.654000e-03,1.05e+00,
2.655000e-03,1.10e+00,
2.656000e-03,1.09e+00,
2.657000e-03,1.06e+00,
2.658000e-03,1.07e+00,
2.659000e-03,1.14e+00,
2.660000e-03,1.07e+00,
2.661000e-03,1.21e+00,
2.662000e-03,1.14e+00,
2.663000e-03,1.14e+00,
2.664000e-03,1.30e+00,
2.665000e-03,1.10e+00,
2.666000e-03,1.13e+00,
2.667000e-03,1.07e+00,
2.668000e-03,1.11e+00,
2.669000e-03,1.10e+00,
2.670000e-03,1.06e+00,
2.671000e-03,1.27e+00,
2.672000e-03,9.28e-01,
2.673000e-03,1.06e+00,
2.674000e-03,1.02e+00,
2.675000e-03,1.05e+00,
2.676000e-03,1.13e+00,
2.677000e-03,1.33e+00,
2.678000e-03,1.09e+00,
2.679000e-03,9.04e-01,
2.680000e-03,1.05e+00,
2.681000e-03,1.07e+00,
2.682000e-03,1.07e+00,
2.683000e-03,1.17e+00,
2.684000e-03,1.06e+00,
2.685000e-03,1.13e+00,
2.686000e-03,1.06e+00,
2.687000e-03,1.21e+00,
2.688000e-03,1.05e+00,
2.689000e-03,9.28e-01,
2.690000e-03,1.06e+00,
2.691000e-03,9.68e-01,
2.692000e-03,1.01e+00,
2.693000e-03,1.09e+00,
2.694000e-03,1.05e+00,
2.695000e-03,1.11e+00,
2.696000e-03,1.06e+00,
2.697000e-03,1.07e+00,
2.698000e-03,9.84e-01,
2.699000e-03,1.02e+00,
2.700000e-03,1.13e+00,
2.701000e-03,1.05e+00,
2.702000e-03,1.03e+00,
2.703000e-03,1.09e+00,
2.704000e-03,9.84e-01,
2.705000e-03,1.03e+00,
2.706000e-03,1.35e+00,
2.707000e-03,9.52e-01,
2.708000e-03,1.10e+00,
2.709000e-03,1.02e+00,
2.710000e-03,1.11e+00,
2.711000e-03,1.13e+00,
2.712000e-03,9.44e-01,
2.713000e-03,1.05e+00,
2.714000e-03,9.28e-01,
2.715000e-03,1.02e+00,
2.716000e-03,1.14e+00,
2.717000e-03,1.03e+00,
2.718000e-03,1.01e+00,
2.719000e-03,1.03e+00,
2.720000e-03,1.01e+00,
2.721000e-03,9.12e-01,
2.722000e-03,8.24e-01,
2.723000e-03,9.04e-01,
2.724000e-03,9.04e-01,
2.725000e-03,8.24e-01,
2.726000e-03,7.92e-01,
2.727000e-03,6.72e-01,
2.728000e-03,6.48e-01,
2.729000e-03,7.28e-01,
2.730000e-03,7.52e-01,
2.731000e-03,8.48e-01,
2.732000e-03,7.52e-01,
2.733000e-03,8.08e-01,
2.734000e-03,7.52e-01,
2.735000e-03,7.84e-01,
2.736000e-03,7.52e-01,
2.737000e-03,7.52e-01,
2.738000e-03,9.28e-01,
2.739000e-03,9.28e-01,
2.740000e-03,9.28e-01,
2.741000e-03,1.02e+00,
2.742000e-03,8.64e-01,
2.743000e-03,9.12e-01,
2.744000e-03,8.32e-01,
2.745000e-03,8.24e-01,
2.746000e-03,8.72e-01,
2.747000e-03,7.52e-01,
2.748000e-03,9.84e-01,
2.749000e-03,1.03e+00,
2.750000e-03,7.28e-01,
2.751000e-03,1.05e+00,
2.752000e-03,8.72e-01,
2.753000e-03,9.68e-01,
2.754000e-03,8.24e-01,
2.755000e-03,9.92e-01,
2.756000e-03,8.64e-01,
2.757000e-03,8.64e-01,
2.758000e-03,8.08e-01,
2.759000e-03,8.48e-01,
2.760000e-03,8.88e-01,
2.761000e-03,9.12e-01,
2.762000e-03,9.12e-01,
2.763000e-03,8.48e-01,
2.764000e-03,8.72e-01,
2.765000e-03,9.04e-01,
2.766000e-03,7.68e-01,
2.767000e-03,8.32e-01,
2.768000e-03,9.12e-01,
2.769000e-03,8.08e-01,
2.770000e-03,8.24e-01,
2.771000e-03,8.48e-01,
2.772000e-03,7.52e-01,
2.773000e-03,4.72e-01,
2.774000e-03,5.52e-01,
2.775000e-03,6.48e-01,
2.776000e-03,6.88e-01,
2.777000e-03,7.44e-01,
2.778000e-03,7.68e-01,
2.779000e-03,7.52e-01,
2.780000e-03,7.68e-01,
2.781000e-03,8.08e-01,
2.782000e-03,8.64e-01,
2.783000e-03,9.68e-01,
2.784000e-03,1.05e+00,
2.785000e-03,1.07e+00,
2.786000e-03,1.10e+00,
2.787000e-03,1.03e+00,
2.788000e-03,1.07e+00,
2.789000e-03,1.09e+00,
2.790000e-03,1.07e+00,
2.791000e-03,1.05e+00,
2.792000e-03,1.05e+00,
2.793000e-03,1.06e+00,
2.794000e-03,1.11e+00,
2.795000e-03,1.13e+00,
2.796000e-03,1.17e+00,
2.797000e-03,1.06e+00,
2.798000e-03,1.09e+00,
2.799000e-03,1.14e+00,
2.800000e-03,1.13e+00,
2.801000e-03,1.06e+00,
2.802000e-03,1.09e+00,
2.803000e-03,1.07e+00,
2.804000e-03,1.15e+00,
2.805000e-03,1.06e+00,
2.806000e-03,1.25e+00,
2.807000e-03,1.11e+00,
2.808000e-03,8.32e-01,
2.809000e-03,1.23e+00,
2.810000e-03,1.09e+00,
2.811000e-03,1.06e+00,
2.812000e-03,9.84e-01,
2.813000e-03,1.05e+00,
2.814000e-03,1.15e+00,
2.815000e-03,1.11e+00,
2.816000e-03,1.18e+00,
2.817000e-03,1.17e+00,
2.818000e-03,1.11e+00,
2.819000e-03,1.03e+00,
2.820000e-03,1.05e+00,
2.821000e-03,9.92e-01,
2.822000e-03,1.13e+00,
2.823000e-03,1.23e+00,
2.824000e-03,1.27e+00,
2.825000e-03,1.27e+00,
2.826000e-03,1.10e+00,
2.827000e-03,1.26e+00,
2.828000e-03,1.09e+00,
2.829000e-03,1.18e+00,
2.830000e-03,1.10e+00,
2.831000e-03,1.11e+00,
2.832000e-03,1.09e+00,
2.833000e-03,1.09e+00,
2.834000e-03,1.11e+00,
2.835000e-03,1.05e+00,
2.836000e-03,1.06e+00,
2.837000e-03,1.07e+00,
2.838000e-03,1.07e+00,
2.839000e-03,1.18e+00,
2.840000e-03,1.07e+00,
2.841000e-03,9.92e-01,
2.842000e-03,9.44e-01,
2.843000e-03,9.92e-01,
2.844000e-03,1.03e+00,
2.845000e-03,1.07e+00,
2.846000e-03,1.02e+00,
2.847000e-03,1.03e+00,
2.848000e-03,1.01e+00,
2.849000e-03,9.68e-01,
2.850000e-03,1.06e+00,
2.851000e-03,9.12e-01,
2.852000e-03,1.14e+00,
2.853000e-03,9.12e-01,
2.854000e-03,1.01e+00,
2.855000e-03,8.32e-01,
2.856000e-03,9.28e-01,
2.857000e-03,1.01e+00,
2.858000e-03,9.68e-01,
2.859000e-03,9.84e-01,
2.860000e-03,9.68e-01,
2.861000e-03,9.04e-01,
2.862000e-03,9.28e-01,
2.863000e-03,9.04e-01,
2.864000e-03,1.19e+00,
2.865000e-03,9.92e-01,
2.866000e-03,9.84e-01,
2.867000e-03,8.32e-01,
2.868000e-03,8.64e-01,
2.869000e-03,8.88e-01,
2.870000e-03,1.05e+00,
2.871000e-03,8.72e-01,
2.872000e-03,9.44e-01,
2.873000e-03,9.04e-01,
2.874000e-03,9.44e-01,
2.875000e-03,9.44e-01,
2.876000e-03,9.92e-01,
2.877000e-03,8.08e-01,
2.878000e-03,8.72e-01,
2.879000e-03,1.01e+00,
2.880000e-03,8.24e-01,
2.881000e-03,1.27e+00,
2.882000e-03,8.64e-01,
2.883000e-03,8.48e-01,
